destination,user_url,username,stars,time,original_text,cleaned_text
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/111139722187424484810/reviews?hl=id,Anindyati Prastuti,5,sebulan lalu,Tenang. Teduh. Sejuk. Damai. Bersih. Sayang tidak bisa untuk bermalam. Perhatikan jadwal kunjungan. Tidak buka setiap hari setiap waktu. Banyak batasan mengikuti aturan keraton setelah memasuki pasaran utama. Masih bisa menikmati suasana hutan lindung disekitar makam utama bila tidak berkenan masuk mengikuti aturan kunjungan. Atau beristirahat dibangsal. Sangat rekomended utk wisata religi. Sangat recommended utk tes kebugaran. Untuk yg pny keterbatasan fisik jalan mendaki ada layanan ojek motor dr warga sekitar Rp 10.000 sudah lumayan banget tak perlu ngos ngosan.,tenang teduh sejuk damai bersih sayang bermalam perhatikan jadwal kunjungan buka batasan mengikuti aturan keraton memasuki pasaran utama menikmati suasana hutan lindung disekitar makam utama berkenan masuk mengikuti aturan kunjungan beristirahat dibangsal rekomended wisata religi recommended tes kebugaran pny keterbatasan fisik jalan mendaki layanan ojek motor warga rp lumayan tak ngos ngosan
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/104242474930504761403/reviews?hl=id,sketchuss,5,2 bulan lalu,"Kali pertama datang ke makam Raja Mataram di Pajimatan Imogiri utk mengringi & menyaksikan bagian dari proses sejarah pemakaman Sri Susuhunan Pakubuwono XIII. ribuan orang turut memadati area makam Raja Imogiri. Sejak pagi, warga berdatangan ke kawasan makam raja-raja Mataram. Mereka berjejer di sepanjang jalan menuju kedaton, menunggu iring-iringan jenazah dari Surakarta. Sekitar pukul 11.15 WIB, hujan rintik turun menggantikan panas terik yang menyelimuti sejak pagi, menambah suasana haru di tengah aroma kemenyan yang dibakar abdi dalem. Sekitar pukul 12.35 WIB, ambulans pembawa jenazah PB XIIl tiba di kompleks Pajimatan. Peti jenazah kemudian dipindahkan ke tandu putih yang telah disiapkan, diiringi payung kebesaran dan foto mendiang Upacara serah terima dilakukan dari pihak Kasunanan Surakarta melalui Senopati Lampah kepada Bupati Pajimatan Imogiri. Bregada kemudian membuka jalan di antara lautan manusia. Para abdi dalem menandu keranda putih menaiki 400an lebih anak tangga menuju Kedaton PB X, tempat PB XIII dimakamkan di samping ayahandanya, PB XII. Ribuan pelayat, baik abdi dalem maupun warga, mengikuti prosesi dengan berjalan kaki. Meski pintu makam tertutup rapat, lantunan tahlil dari warga yang berkumpul di sekitar pertigaan makam terus terdengar hingga prosesi selesai.",pertama datang makam raja mataram pajimatan imogiri mengringi menyaksikan bagian proses sejarah pemakaman sri susuhunan pakubuwono xiii ribuan turut memadati area makam raja imogiri warga berdatangan kawasan makam raja raja mataram berjejer sepanjang jalan menuju kedaton menunggu iring iringan jenazah surakarta pukul wib hujan rintik turun menggantikan panas terik menyelimuti menambah suasana haru aroma kemenyan dibakar abdi dalem pukul wib ambulans pembawa jenazah pb xiil tiba kompleks pajimatan peti jenazah kemudian dipindahkan tandu putih disiapkan diiringi payung kebesaran foto mendiang upacara serah terima dilakukan pihak kasunanan surakarta melalui senopati lampah kepada bupati pajimatan imogiri bregada kemudian membuka jalan lautan manusia abdi dalem menandu keranda putih menaiki anak tangga menuju kedaton pb x pb xiii dimakamkan samping ayahandanya pb xii ribuan pelayat baik abdi dalem maupun warga mengikuti prosesi berjalan kaki pintu makam tertutup rapat lantunan tahlil warga berkumpul pertigaan makam terdengar prosesi selesai
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/100587563865592614758/reviews?hl=id,lisaaw,5,4 minggu lalu,"berziarah dan mendoakan para leluhur.. untuk masuk ke dalam area pemakaman harus memakai baju khusus dan semacam kemben untuk perempuan, jadi untuk yang berhijab hanya bisa “nyekar” dari batas yg ditentukan saja. selain itu tempatnya sangat hening, hanya terdengar suara angin, sangat tenang☺️",berziarah mendoakan leluhur masuk area pemakaman memakai baju khusus semacam kemben perempuan berhijab nyekar batas ditentukan selain tempatnya hening terdengar suara angin tenang
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/110769625719491188840/reviews?hl=id,Sakura Salon and SPA Homecare,5,2 bulan lalu,"Sukak sekali sich jalan kesana, sudah beberapakali kesana tetep aja g bosen2 nya naikin tangga kehidupan yang bikin betis meledak 🤣🤣 1.Olga dulu seminggu dg rajin kalau mau kesana 2. Kamarmandi tolong diperhatikan kecil g papa asal bersih dan ada airnya, kamar mandinya memprihatinkan sekali 😭😭😭 Yang lain bagi saya lumayan lah Krn tempat luas dn mungkin kurang SDM Mungkin BS di perbaiki untuk kebersihan kamar mandi dan musola bias pakai pegawai outsourcing jika memang diluar dari pekerjaan abdidalem yg ada disana",sukak sich jalan beberapakali tetep g bosen naikin tangga kehidupan bikin betis meledak olga seminggu dg rajin kalau kamarmandi tolong diperhatikan kecil g papa asal bersih airnya kamar mandinya memprihatinkan bagi lumayan lah luas dn mungkin sdm mungkin perbaiki kebersihan kamar mandi musola bias pakai pegawai outsourcing memang diluar pekerjaan abdidalem
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/113861607937338698681/reviews?hl=id,Dozan Alfian,5,2 minggu lalu,"“Olahraga di makam” mungkin terdengar lucu, tapi tiap hari banyak lho yang kesini olahraga. Lumayan buat leg day. Kelar dari makam lanjut aja ke arah makam HB sampe keluar ke area cagar alam. Seru jalan-jalan di sana",olahraga makam mungkin terdengar lucu olahraga lumayan buat leg day kelar makam lanjut arah makam hb sampe keluar area cagar alam seru jalan jalan
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/113600887140769349402/reviews?hl=id,Ika Nugraha Fitriana,5,6 bulan lalu,"Sering kesini krn dekat dg rumah. Kesini bukan utk ziarah tapi lebih ke olahraga tiap weekend, krn anak tangga yg banyak jadi bisa untuk melatih otot kaki dan juga utk trekking. Selain itu pemandangan sekitar makam raja jg sangat indah, dikelilingi bukit dan jika langit cerah bisa lihat 3 gunung dr makam atas kraton jogja. Ada jalur trekking yg syahdu di sekitar makam raja.",dekat dg rumah ziarah olahraga weekend anak tangga melatih otot kaki trekking selain pemandangan makam raja indah dikelilingi bukit langit cerah lihat gunung makam atas kraton jogja jalur trekking syahdu makam raja
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/111732065191505116207/reviews?hl=id,dwieyanty,4,2 minggu lalu,"Pertama kalinya, penasaran kesini krn prosesi pemakaman Sultan Pakubuwono XIII Raja Keraton Kasunanan Surakarta",pertama kalinya penasaran prosesi pemakaman sultan pakubuwono xiii raja keraton kasunanan surakarta
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/100846372576154969823/reviews?hl=id,Sahilan Anwar,5,2 bulan lalu,"Komoks Makam Imogiri (Pajimatan mogiri) dibangun pada tahun 1632 di atas Bukit Merak, kira-kira 150 m di atas penmukaan laut. Dalam kepercayaan tradisional Jawa, dunia nenek moyang dianggap terletak di gunung, dan kepercayaan ini telah dipertahankan selama masa Hindu-Budha dan Islam. Kompleks Makam Imogiri merupakan tempat pemakaman anggota keluarga Keraton Yogyakarta dan Surakarta",komoks makam imogiri pajimatan mogiri dibangun atas bukit merak kira kira atas penmukaan laut kepercayaan tradisional jawa dunia nenek moyang dianggap terletak gunung kepercayaan dipertahankan masa hindu budha islam kompleks makam imogiri merupakan pemakaman anggota keluarga keraton yogyakarta surakarta
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/106906246669896834573/reviews?hl=id,Rahma,5,3 bulan lalu,Pertama kali kesini karena penasaran sama bubur nya di warung makan dekat makam imogiri... Suasana asri banget...,pertama penasaran bubur warung makan dekat makam imogiri suasana asri
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/117040988847402193882/reviews?hl=id,diah reni,5,Diedit 8 bulan lalu,"Meski tutup di hari biasa tapi masih boleh naik tangga dan foto2 sampai atas depan area makam raja yang dilarang masuk (kalau mau masuk makam yang dilarang masuk, datang pas jam buka makam yang ada di papan dan mengenakan pakaian tertentu). Kalau untuk sekedar tahu aja, bisa datang pas hari biasa bahkan pagi2 banyak yang olahraga di tangga naik komplek makam. Ada silsilah kerajaan dari Kutai sampai ke keturunan keraton yogyakarta, surakarta, kediri, dll. Hanya saja kertas di papannya sudah mulai usang kena hujan dan panas, perlu diperbarui. Tidak ada papan nama keterangan mengenai makam siapa saja yang ada di kanan kiri tangga naik, ada informasi lewat QR code sepertinya khusus yang makam raja2. Sebelum tangga naik ada masjid, toilet. Bisa juga naik sampai area terbatas pakai ojek lewat jalan samping makam tembus tempat parkir bawah, bayar 10ribu info abdi dalemnya. Jadi tidak lewat tangga naik yang ratusan hehe. Siap2 minum, topi, tapi ada juga yang jual snack dan minum di pinggir tangga di atas Lumayan jadi turis lokal",tutup biasa naik tangga foto atas depan area makam raja dilarang masuk kalau masuk makam dilarang masuk datang pas buka makam papan mengenakan pakaian tertentu kalau sekedar tahu datang pas biasa olahraga tangga naik komplek makam silsilah kerajaan kutai keturunan keraton yogyakarta surakarta kediri dll kertas papannya usang kena hujan panas diperbarui papan nama keterangan makam kanan kiri tangga naik informasi lewat qr code sepertinya khusus makam raja tangga naik masjid toilet naik area terbatas pakai ojek lewat jalan samping makam tembus parkir bawah bayar ribu info abdi dalemnya lewat tangga naik ratusan siap minum topi jual snack minum pinggir tangga atas lumayan turis lokal
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/104757161081312992478/reviews?hl=id,Winarni,5,4 bulan lalu,Kesini sore2 banyak yang olah raga.. dan kesini karena sekalian lewat juga.. adem dan sepoi2 anginnya..,olah raga sekalian lewat adem sepoi anginnya
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/118243862252518021539/reviews?hl=id,Ramadhan Candra,5,11 bulan lalu,"Makam Raja Imogiri, Yogyakarta, menawarkan pengalaman ziarah malam yang magis dan penuh makna. Suasana hening diterangi cahaya lampu temaram, menciptakan aura sakral yang menghubungkan pengunjung dengan sejarah panjang Mataram Islam. Kompleks makam yang terpelihara dengan apik ini menjadi peristirahatan raja-raja Kasultanan Yogyakarta dan Surakarta, menyimpan nuansa spiritual yang kuat. Ritual ziarah malam di sini terasa lebih khidmat, dengan lantunan doa dan wewangian kemenyan yang menyelimuti udara. Penggunaan busana adat Jawa menambah kesan hormat pada tradisi, sementara pemandu lokal dengan cerita turun-temurun memperkaya wawasan sejarah. Keheningan malam memperdalam refleksi diri, membuat Imogiri tak sekadar destinasi religi, tapi juga sumber ketenangan batin. Cocok bagi yang mencari kedamaian dan pencerahan budaya!",makam raja imogiri yogyakarta menawarkan pengalaman ziarah magis penuh makna suasana hening diterangi cahaya lampu temaram menciptakan aura sakral menghubungkan pengunjung sejarah panjang mataram islam kompleks makam terpelihara apik menjadi peristirahatan raja raja kasultanan yogyakarta surakarta menyimpan nuansa spiritual kuat ritual ziarah terasa khidmat lantunan doa wewangian kemenyan menyelimuti udara penggunaan busana adat jawa menambah kesan hormat tradisi sementara pemandu lokal cerita turun temurun memperkaya wawasan sejarah keheningan memperdalam refleksi diri membuat imogiri tak sekadar destinasi religi sumber ketenangan batin cocok bagi mencari kedamaian pencerahan budaya
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/102769923744598563082/reviews?hl=id,Aisa,5,setahun lalu,"Sangat menarik, kami harus melewati 454 anak tangga untuk sampai ke atas, menguji fisik dan niat betul. Tapi jika kalian malas bisa naik ojek saja seharga 10k. Tempatnya bersih, asri, indah, sangat rindang dan sejuk .",menarik melewati anak tangga atas menguji fisik niat betul malas naik ojek seharga k tempatnya bersih asri indah rindang sejuk
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/110428783666002573508/reviews?hl=id,IKA MAYAWATI,5,8 bulan lalu,Tempat ziarah yang sangat sakral dan bersih. Anak tangga yg hampir 500 buah sungguh bikin tes kesehatan jantung dan kaki bagi emak² umur 40++,ziarah sakral bersih anak tangga buah sungguh bikin tes kesehatan jantung kaki bagi emak² umur
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/115322473595485634059/reviews?hl=id,Mang 0ewu,5,7 bulan lalu,"Tiap sarapang mbubur brongkos di bu wik trus mampir ke pajimatan sambil olah raga. Pas hari sabtu pagi banyak goweser&yang pada olah raga naek turun tangga... Joooss mantap, gembrobyos kotos kotos😰🔥💪 …",sarapang mbubur brongkos bu wik trus mampir pajimatan olah raga pas sabtu goweser olah raga naek turun tangga joooss mantap gembrobyos kotos kotos
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/101106183501787548087/reviews?hl=id,rizky hermawan,5,setahun lalu,"Akhirnya bisa sampai ke tempat ini yang menjadi salah satu wishlist saya. Tetapi karena saya datangnya di hari Jumat pagi dan saya harus pergi ke tempat lain maka cuma bisa berfoto saja dengan memakai baju sewaan di sana karena jadwal ziarah di hari Jumat itu dimulai pukul 13:00. Tempatnya asri, tenang dan bagus sekali. Dan pastikan kalau ke sini kondisi tubuh fit karena naik ratusan anak tangga untuk sampai ke atas. Suka selalu dengan tempat ini.",akhirnya menjadi wishlist datangnya jumat pergi cuma berfoto memakai baju sewaan jadwal ziarah jumat dimulai pukul tempatnya asri tenang bagus pastikan kalau kondisi tubuh fit naik ratusan anak tangga atas suka
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/113844044323601482687/reviews?hl=id,Pudjo Basuki,5,setahun lalu,"Minggu, 14 Juli 2024 Setelah selesai mengikuti pertemuan trah Suryobrangtan - Sri Sultan HB III di nDalem Bupati Puroloyo, dilanjutkan kesini untuk berziarah ke leluhur kami, Sri Sultan HB I (Sultan Agung Hanyokrokusumo), Sri Sultan HB III & KPH Suryobrongto. Kami juga ditemani Romo Pinten, Pengageng Pajimatan Imogiri yang kebetulan masih kerabat kami. Setelah berganti kostum yang memang diwajibkan untuk para peziarah, yaitu surjan dan jarik untuk kakung dan untuk putri berupa kemben dan jarik, kami masuk pintu dan naik ke pemakaman. Oya, tarif menyewa kostum cukup murah yaitu 15k saja. Ada dua pintu makam yang kami masuki. Pintu makam Sultan Agung Hanyokrokusumo dan pintu makam Sultan HB III yang satu area dengan KPH Suryobrongto. Di area makam, untuk menjaga kesakralan, peziarah tidak boleh pepotoan. Pengalaman baru bagi kami adalah saat berada di makam Sultan Agung Hanyokrokusumo, ada tradisi mencium tanah di samping kiri nisan beliau yang berbau harum dan menghirup aroma wangi tersebut sebanyak tujuh kali, yang konon, panyuwunan kita akan terkabul. Pengalaman lainnya adalah, kami berenam yang usianya berkisar 45 - 60 th, merasakan bagaimana kami harus ndungkluk dan mlumpat maju, mlaku ndhodhok saat hendak memasuki ruang makam lalu ndungkluk lagi dan mlumpat mundur ketika akan keluar dari ruang makam. Serta mata dalam kondisi gelap mode on saat berziarah karena di dalam ruang makam sama sekali tidak ada lampu, hanya diterangi oleh cahaya lilin. Yang artinya, gerak motorik kasar dan penglihatan kami harus ekstra 😁 Ok, segitu dulu cerita pengalaman kami. Salam budaya, lestari budayaku. Rahayu Sagung Dumadi🙏🏻",juli selesai mengikuti pertemuan trah suryobrangtan sri sultan hb iii ndalem bupati puroloyo dilanjutkan berziarah leluhur sri sultan hb sultan agung hanyokrokusumo sri sultan hb iii kph suryobrongto ditemani romo pinten pengageng pajimatan imogiri kebetulan kerabat berganti kostum memang diwajibkan peziarah yaitu surjan jarik kakung putri berupa kemben jarik masuk pintu naik pemakaman oya tarif menyewa kostum murah yaitu k pintu makam masuki pintu makam sultan agung hanyokrokusumo pintu makam sultan hb iii area kph suryobrongto area makam menjaga kesakralan peziarah pepotoan pengalaman baru bagi saat berada makam sultan agung hanyokrokusumo tradisi mencium tanah samping kiri nisan berbau harum menghirup aroma wangi sebanyak konon panyuwunan terkabul pengalaman lainnya berenam usianya berkisar th merasakan ndungkluk mlumpat maju mlaku ndhodhok saat memasuki ruang makam ndungkluk mlumpat mundur keluar ruang makam serta mata kondisi gelap mode saat berziarah ruang makam lampu diterangi cahaya lilin artinya gerak motorik kasar penglihatan ekstra ok segitu cerita pengalaman salam budaya lestari budayaku rahayu sagung dumadi
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/118078770106242488238/reviews?hl=id,Iswahyudi SE,5,2 bulan lalu,"Ziarah makam Sultan Agung di Imogiri bersama temen temen satu RW, cukup indah tempatnya dan sakral.",ziarah makam sultan agung imogiri temen temen rw indah tempatnya sakral
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/109681738651389108085/reviews?hl=id,Black Bird,5,setahun lalu,"Komplek makam raja mataram Jogja dan Surakarta. Untuk mencapai makam pengunjung harus menaiki anak tanggga yang cukup banyak atau naik ojek dengan ongkos 10.000 sekali jalan. Setelah sampai gapura makam pengunjung yang ingin masuk lebih dekat harus mengikuti aturan tertentu. Pakaian khusus khas jawa dan lain-lain. Makam dibuka jam tertentu sesuai jadwal, jadi tidak buka 24 jam.",komplek makam raja mataram jogja surakarta mencapai makam pengunjung menaiki anak tanggga naik ojek ongkos jalan gapura makam pengunjung masuk dekat mengikuti aturan tertentu pakaian khusus khas jawa makam dibuka tertentu sesuai jadwal buka
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/118289713944824722308/reviews?hl=id,Julius Caesar Yoma Pratama,5,4 minggu lalu,"Cocok untuk lebih memahami sejarah tentang kasultanan (dari sultan agung hingga yang sekarang hb ke sepuluh). Oh iya yang mau cari sarapan, cobain bubur yang paling deket sama pintu parkir enakk dan juga ngenyangin. Kalau malem cobain angkringan yang dekat dengan jembatan kecill.",cocok memahami sejarah kasultanan sultan agung hb iya cari sarapan cobain bubur deket pintu parkir enakk ngenyangin kalau malem cobain angkringan dekat jembatan kecill
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/112810470299201448151/reviews?hl=id,Ayub Abd Rahman,5,setahun lalu,"Bagus banget tempatnya bersih dan rapi. Kalau mau kesini harus siapin tenaga karena anak tangganya banyak banget dan curam. Tapi pemandangan nya bagus. Masuknya gratis, hanya bayar parkir atau sumbang uang perawatan seikhlasnya",bagus tempatnya bersih rapi kalau siapin tenaga anak tangganya curam pemandangan bagus masuknya gratis bayar parkir sumbang uang perawatan seikhlasnya
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/106836726815556759224/reviews?hl=id,Tri_pujo11,5,sebulan lalu,"keren, tempat cocok untuk berziarah dan belajar sejarah",keren cocok berziarah belajar sejarah
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/102025352047900867650/reviews?hl=id,Dewa Jaya Laksono,5,sebulan lalu,foto 2020 dlu sering kesini untuk olahraga,foto dlu olahraga
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/103724397478253283558/reviews?hl=id,Rini Tri,5,2 tahun lalu,"Dari parkiran menuju tangga agak jauh tp banyak ojek untuk yg susah naiknya. Berhitung dr tangga bawah sampai atas ga bs pas. Tempatnya luas ya, yg mau kulineran disini menu andalan pecel+wedang uwuh. Ada tempat yg sejuk jg dpinggir parit. Bagi yg mau masuk ke makam raja wajib ganti baju pakaian adat jawa, ada persewaan di atas @ 15k",parkiran menuju tangga jauh ojek susah naiknya berhitung tangga bawah atas pas tempatnya luas kulineran menu andalan pecel wedang uwuh sejuk dpinggir parit bagi masuk makam raja wajib ganti baju pakaian adat jawa persewaan atas k
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/100043709083106689420/reviews?hl=id,Wynnie Safira,5,9 bulan lalu,"Warisan dari raja Majapahit yang masih di lestarikan sampai sekarang. Semoga para tetuah / relawan yang mengabdikan diri mengurus. Selalu diberikan kesehatan, panjang umur, dan rezeki yang berlimpah aamiin",warisan raja majapahit lestarikan semoga tetuah relawan mengabdikan diri mengurus diberikan kesehatan panjang umur rezeki berlimpah aamiin
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/112788349838246380283/reviews?hl=id,Asti Fani,5,2 tahun lalu,"Masya Allah akhir nya bisa ziaroh ke makam Raja Raja Imogiri, semoga arwah2 nya husnul khotimah dan di tempat di surga terbaik aamiin Untuk menuju makam menempuh kurleb 30-40menit kalau jalan kaki kurleb 454 anak tangga sungguh melelahkan bukan? Jadi ada solusi lain untuk naik ojek ges, ya hitung2 bantu perekonomian warlok gpp kan? Murah kok tarif ojek nya 10k dan rata2 itu supir nya ibu2 semua masya Allah keren👍 Jangan lupa kalau pas naik ojek pegangan ya ges, ngebut bangetttt supir nyaa wkwk mana tanjakan nya agak curam sihh top lah warlok nya. Untuk berkunjung ke makam harus reservasi dulu ges, soal nya tutup cuma smpe jam 13.00 kalo gak salah ya. Terus juga banyak aturan yg harus di patuhi saat berkunjung, salah satu nya memakai baju adat abdi dalem. Kalau mau ziaroh ke makam untuk wanita yg berhijab wajib di buka😭 memakai kemben & kebaya, untuk laki2 nya memakai kain & baju khas Jogja serta blangkon. Btw ada tarif sewa baju nya ya ges kalo gak salah 15-30rb an deh. Indah nya perjalanan sejarah Islam di Tanah Jawa, belajar sejarah nya dapet, wisata nya dapet. Jogja memang Istimewa🥰💖👍",masya allah akhir ziaroh makam raja raja imogiri semoga arwah husnul khotimah surga terbaik aamiin menuju makam menempuh kurleb kalau jalan kaki kurleb anak tangga sungguh melelahkan solusi naik ojek ges hitung bantu perekonomian warlok gpp murah tarif ojek k rata supir ibu masya allah keren jangan lupa kalau pas naik ojek pegangan ges ngebut bangetttt supir nyaa tanjakan curam sihh top lah warlok berkunjung makam reservasi ges soal tutup cuma smpe aturan patuhi saat berkunjung memakai baju adat abdi dalem kalau ziaroh makam wanita berhijab wajib buka memakai kemben kebaya laki memakai kain baju khas jogja serta blangkon btw tarif sewa baju ges rb indah perjalanan sejarah islam tanah jawa belajar sejarah dapet wisata dapet jogja memang istimewa
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/115002823297464271627/reviews?hl=id,Arista Homestay Guesthouse Jogja Jakal Jl Kaliurang,5,2 tahun lalu,"Perlu perjuangan naik tangga dari bawah. Jika malas naik tangga.. ada ojek motor yang bisa mengantar sampai mendekati komplek, sekali jalan 10-15rb. Sejarah jaman kerajaan: PB di bagian barat. Sultanagung di bagian tengah. HB di bagian timur. Tempat nya lumayan bersih. Jika ingin masuk.. pastikan jadwal daluhu. Karena tidak setiap hari buka. Sewa pakaian jawa 15rb. Ada beberapa penjual makanan kecil dan minuman dengan harga wajar..",perjuangan naik tangga bawah malas naik tangga ojek motor mengantar mendekati komplek jalan rb sejarah jaman kerajaan pb bagian barat sultanagung bagian hb bagian timur lumayan bersih masuk pastikan jadwal daluhu buka sewa pakaian jawa rb penjual makanan kecil minuman harga wajar
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/117062596229819654329/reviews?hl=id,Afiqul Adib,5,4 tahun lalu,"Parkir ada. Toilet ada. Masjid ada. Yang gak ada cuma harapanmu memilikinya 😆 Cukup menyenangkan. Salah satu tempat sakral di Jogja yg tak boleh dilewatkan adalah Makam raja-raja Imogiri. Yah, untuk sampai ke sini memang harus menaklukkan ratusan anak tangga, yang bagi orang berlemak seperti saya cukup melelahkan. Oiya, di dalem makam nggak boleh ambil gambar. Dan harus pakek baju ginian sih. Jadi, selain vibe-nya dapet, kontennya juga dapet 😆 oke sipz",parkir toilet masjid cuma harapanmu memilikinya menyenangkan sakral jogja tak dilewatkan makam raja raja imogiri memang menaklukkan ratusan anak tangga bagi berlemak melelahkan oiya dalem makam ambil gambar pakek baju ginian selain vibe dapet kontennya dapet oke sipz
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/106531790155377912678/reviews?hl=id,Agus Junaidi08,5,2 bulan lalu,"Gowes pertama kali tekan kene lur ben ngerti tempat makam raja"" mataram imogiri",gowes pertama tekan kene lur ben ngerti makam raja mataram imogiri
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/107026770215074026814/reviews?hl=id,Judy Gunawan,5,setahun lalu,Makam raja2 trah kerajaan Mataram yang dibangun oleh Sultan Agung. Cukup menguras fisik karena tempatnya hrs melalui anak tangga yg cukup banyak dan posisinya cukup menanjak dg kemiringan hampir 45°. Tapi tempatnya cukup rindang tidak panas sebab banyak pepohonan. Jika haus atau lapar tenang aja krn ada bbrp mbok penjual makanan dan minuman.,makam raja trah kerajaan mataram dibangun sultan agung menguras fisik tempatnya melalui anak tangga posisinya menanjak dg kemiringan tempatnya rindang panas sebab pepohonan haus lapar tenang bbrp mbok penjual makanan minuman
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/104685567272070351650/reviews?hl=id,Soneo,5,3 tahun lalu,"kompleks makam Raja-Raja Mataram Islam beserta keturunannya, yaitu raja-raja yang bertahta di Kasunanan Surakarta dan Kasultanan Yogyakarta. Kesini niat dari rumah memang mau wisata religi sekalian ziarah. Untuk tempatnya luas, saat masuk akan disuguhi anak tangga sekitar 400an. Ada penjual makanan di pinggir an dan diatas jadi tidak perlu khawatir jika tidak bawa minum. Khusus untuk makam sultan agung hanya sampai jam 1 dan jika mau ke makamnya wajib pakai setelan adat jawa pakai blangkon dan tidak boleh pakai alas kaki. Disini sudah disediakan pakaiannya. Untuk sewa kalau tidak salah sekitar 15k. Dan saat ke makam sultan agung tidak boleh mengambil foto jadi hanya bisa foto diluar saja. Tips kalau mau ke makam sultan agung sedia uang recehan karena akan ada kotak amal pendaftaran dan diatas juga ada tapi seihklasnya.",kompleks makam raja raja mataram islam beserta keturunannya yaitu raja raja bertahta kasunanan surakarta kasultanan yogyakarta niat rumah memang wisata religi sekalian ziarah tempatnya luas saat masuk disuguhi anak tangga penjual makanan pinggir diatas khawatir bawa minum khusus makam sultan agung makamnya wajib pakai setelan adat jawa pakai blangkon pakai alas kaki disediakan pakaiannya sewa kalau k saat makam sultan agung mengambil foto foto diluar tips kalau makam sultan agung sedia uang recehan kotak amal pendaftaran diatas seihklasnya
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/103183151808513775314/reviews?hl=id,Mayang,5,3 tahun lalu,"Makam raja-raja yang katanya banyak dikunjungi para pejabat atau orang-orang besar lainnya ketika mempunyai mempunyai hajat tertentu. Antara makam raja satu dengan raja yang lain dipisahkan dan ditandai dengan gapura besar. Untuk bisa masuk ke gapura atau makam raja tertentu, pengunjung harus memenuhi syarat diantara bagi pengunjung perempuan harus mengenakan pakaian jawa berupa kemben tanpa tambahan pakaian lain seperti jilbab. Bagi pengunjung berhijab yang tidak bersedia mengenakan kemben tidak diperbolehkan masuk ke gapura dan hanya bisa berkeliling di area komplek makam.",makam raja raja katanya dikunjungi pejabat besar lainnya mempunyai mempunyai hajat tertentu makam raja raja dipisahkan ditandai gapura besar masuk gapura makam raja tertentu pengunjung memenuhi syarat diantara bagi pengunjung perempuan mengenakan pakaian jawa berupa kemben tanpa tambahan pakaian jilbab bagi pengunjung berhijab bersedia mengenakan kemben diperbolehkan masuk gapura berkeliling area komplek makam
Makam Raja-Raja Imogiri,https://www.google.com/maps/contrib/103338116868531250356/reviews?hl=id,rahmat mulyadi,5,2 tahun lalu,"Tempat peristirahatan Raja-raja Mataram baik dari kesunanan surakarta maupun kesultanan yogyakarta.. Kalau masuk dari gerbang utama pengunjung harus naik setidaknya ada 550 anak tangga.. Kalau mau bypass langsung ke komplek makam bisa lewat gerbang selatan pake kendaraan cuma aksesnya lumayan terjal berbatu.. Di niatkan bersilaturahmi jangan ada embel-embel meminta dunia.., insyaallah berkah...",peristirahatan raja raja mataram baik kesunanan surakarta maupun kesultanan yogyakarta kalau masuk gerbang utama pengunjung naik setidaknya anak tangga kalau bypass langsung komplek makam lewat gerbang selatan pake kendaraan cuma aksesnya lumayan terjal berbatu niatkan bersilaturahmi jangan embel embel meminta dunia insyaallah berkah
